timestamp,open,high,low,close,volume,symbol,z_score,avg_top_level,avg_bot_level,res_band_low,res_band_high,sup_band_low,sup_band_high,signal_zscore,pct_rank_t,pct_rank_b,col_t,col_b,up_trend,down_trend,ppo_pro_signal,message
2015-03-30 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-95.45,hidden,hidden,False,False,,
2015-03-31 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-95.65,hidden,hidden,False,False,,
2015-04-01 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-95.83,hidden,hidden,False,False,,
2015-04-02 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.0,hidden,hidden,False,False,,
2015-04-03 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.15,hidden,hidden,False,False,,
2015-04-04 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.3,hidden,hidden,False,False,,
2015-04-05 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.43,hidden,hidden,False,False,,
2015-04-06 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.55,hidden,hidden,False,False,,
2015-04-07 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.67,hidden,hidden,False,False,,
2015-04-08 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.77,hidden,hidden,False,False,,
2015-04-09 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.88,hidden,hidden,False,False,,
2015-04-10 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-96.97,hidden,hidden,False,False,,
2015-04-11 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.06,hidden,hidden,False,False,,
2015-04-12 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.14,hidden,hidden,False,False,,
2015-04-13 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.22,hidden,hidden,False,False,,
2015-04-14 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.3,hidden,hidden,False,False,,
2015-04-15 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.37,hidden,hidden,False,False,,
2015-04-16 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.44,hidden,hidden,False,False,,
2015-04-17 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.5,hidden,hidden,False,False,,
2015-04-18 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.56,hidden,hidden,False,False,,
2015-04-19 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.62,hidden,hidden,False,False,,
2015-04-20 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.67,hidden,hidden,False,False,,
2015-04-21 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.73,hidden,hidden,False,False,,
2015-04-22 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.78,hidden,hidden,False,False,,
2015-04-23 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.83,hidden,hidden,False,False,,
2015-04-24 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.87,hidden,hidden,False,False,,
2015-04-25 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.92,hidden,hidden,False,False,,
2015-04-26 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-97.96,hidden,hidden,False,False,,
2015-04-27 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.0,hidden,hidden,False,False,,
2015-04-28 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.04,hidden,hidden,False,False,,
2015-04-29 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.08,hidden,hidden,False,False,,
2015-04-30 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.11,hidden,hidden,False,False,,
2015-05-01 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.15,hidden,hidden,False,False,,
2015-05-02 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.18,hidden,hidden,False,False,,
2015-05-03 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.21,hidden,hidden,False,False,,
2015-05-04 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.25,hidden,hidden,False,False,,
2015-05-05 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.28,hidden,hidden,False,False,,
2015-05-06 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.31,hidden,hidden,False,False,,
2015-05-07 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.33,hidden,hidden,False,False,,
2015-05-08 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.36,hidden,hidden,False,False,,
2015-05-09 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.39,hidden,hidden,False,False,,
2015-05-10 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.41,hidden,hidden,False,False,,
2015-05-11 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.44,hidden,hidden,False,False,,
2015-05-12 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.46,hidden,hidden,False,False,,
2015-05-13 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.48,hidden,hidden,False,False,,
2015-05-14 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.51,hidden,hidden,False,False,,
2015-05-15 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.53,hidden,hidden,False,False,,
2015-05-16 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.55,hidden,hidden,False,False,,
2015-05-17 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.57,hidden,hidden,False,False,,
2015-05-18 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.59,hidden,hidden,False,False,,
2015-05-19 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.61,hidden,hidden,False,False,,
2015-05-20 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.63,hidden,hidden,False,False,,
2015-05-21 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.65,hidden,hidden,False,False,,
2015-05-22 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.67,hidden,hidden,False,False,,
2015-05-23 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.68,hidden,hidden,False,False,,
2015-05-24 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.7,hidden,hidden,False,False,,
2015-05-25 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.72,hidden,hidden,False,False,,
2015-05-26 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.73,hidden,hidden,False,False,,
2015-05-27 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.75,hidden,hidden,False,False,,
2015-05-28 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.77,hidden,hidden,False,False,,
2015-05-29 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.78,hidden,hidden,False,False,,
2015-05-30 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.8,hidden,hidden,False,False,,
2015-05-31 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.81,hidden,hidden,False,False,,
2015-06-01 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.82,hidden,hidden,False,False,,
2015-06-02 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.84,hidden,hidden,False,False,,
2015-06-03 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.85,hidden,hidden,False,False,,
2015-06-04 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.86,hidden,hidden,False,False,,
2015-06-05 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.88,hidden,hidden,False,False,,
2015-06-06 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.89,hidden,hidden,False,False,,
2015-06-07 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.9,hidden,hidden,False,False,,
2015-06-08 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.91,hidden,hidden,False,False,,
2015-06-09 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.92,hidden,hidden,False,False,,
2015-06-10 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.94,hidden,hidden,False,False,,
2015-06-11 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.95,hidden,hidden,False,False,,
2015-06-12 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.96,hidden,hidden,False,False,,
2015-06-13 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.97,hidden,hidden,False,False,,
2015-06-14 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.98,hidden,hidden,False,False,,
2015-06-15 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-98.99,hidden,hidden,False,False,,
2015-06-16 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.0,hidden,hidden,False,False,,
2015-06-17 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.01,hidden,hidden,False,False,,
2015-06-18 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.02,hidden,hidden,False,False,,
2015-06-19 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.03,hidden,hidden,False,False,,
2015-06-20 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.04,hidden,hidden,False,False,,
2015-06-21 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.05,hidden,hidden,False,False,,
2015-06-22 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.06,hidden,hidden,False,False,,
2015-06-23 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.07,hidden,hidden,False,False,,
2015-06-24 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.07,hidden,hidden,False,False,,
2015-06-25 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.08,hidden,hidden,False,False,,
2015-06-26 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.09,hidden,hidden,False,False,,
2015-06-27 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.1,hidden,hidden,False,False,,
2015-06-28 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.11,hidden,hidden,False,False,,
2015-06-29 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.12,hidden,hidden,False,False,,
2015-06-30 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.12,hidden,hidden,False,False,,
2015-07-01 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.13,hidden,hidden,False,False,,
2015-07-02 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.14,hidden,hidden,False,False,,
2015-07-03 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.15,hidden,hidden,False,False,,
2015-07-04 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.15,hidden,hidden,False,False,,
2015-07-05 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.16,hidden,hidden,False,False,,
2015-07-06 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.17,hidden,hidden,False,False,,
2015-07-07 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.17,hidden,hidden,False,False,,
2015-07-08 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.18,hidden,hidden,False,False,,
2015-07-09 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.19,hidden,hidden,False,False,,
2015-07-10 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.19,hidden,hidden,False,False,,
2015-07-11 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.2,hidden,hidden,False,False,,
2015-07-12 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.21,hidden,hidden,False,False,,
2015-07-13 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.21,hidden,hidden,False,False,,
2015-07-14 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.22,hidden,hidden,False,False,,
2015-07-15 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.22,hidden,hidden,False,False,,
2015-07-16 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.23,hidden,hidden,False,False,,
2015-07-17 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.24,hidden,hidden,False,False,,
2015-07-18 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.24,hidden,hidden,False,False,,
2015-07-19 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.25,hidden,hidden,False,False,,
2015-07-20 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.25,hidden,hidden,False,False,,
2015-07-21 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.26,hidden,hidden,False,False,,
2015-07-22 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.26,hidden,hidden,False,False,,
2015-07-23 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.27,hidden,hidden,False,False,,
2015-07-24 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.28,hidden,hidden,False,False,,
2015-07-25 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.28,hidden,hidden,False,False,,
2015-07-26 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.29,hidden,hidden,False,False,,
2015-07-27 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.29,hidden,hidden,False,False,,
2015-07-28 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.3,hidden,hidden,False,False,,
2015-07-29 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,,,,,,0.0,-99.3,hidden,hidden,False,False,,
2015-07-30 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.31,hidden,hidden,False,False,,
2015-07-31 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.31,hidden,hidden,False,False,,
2015-08-01 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.32,hidden,hidden,False,False,,
2015-08-02 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.32,hidden,hidden,False,False,,
2015-08-03 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.32,hidden,hidden,False,False,,
2015-08-04 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.33,hidden,hidden,False,False,,
2015-08-05 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.33,hidden,hidden,False,False,,
2015-08-06 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.34,hidden,hidden,False,False,,
2015-08-07 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.34,hidden,hidden,False,False,,
2015-08-08 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.35,hidden,hidden,False,False,,
2015-08-09 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.35,hidden,hidden,False,False,,
2015-08-10 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.35,hidden,hidden,False,False,,
2015-08-11 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.36,hidden,hidden,False,False,,
2015-08-12 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.36,hidden,hidden,False,False,,
2015-08-13 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.37,hidden,hidden,False,False,,
2015-08-14 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.37,hidden,hidden,False,False,,
2015-08-15 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.38,hidden,hidden,False,False,,
2015-08-16 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.38,hidden,hidden,False,False,,
2015-08-17 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.38,hidden,hidden,False,False,,
2015-08-18 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.39,hidden,hidden,False,False,,
2015-08-19 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.39,hidden,hidden,False,False,,
2015-08-20 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.39,hidden,hidden,False,False,,
2015-08-21 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.4,hidden,hidden,False,False,,
2015-08-22 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.4,hidden,hidden,False,False,,
2015-08-23 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.4,hidden,hidden,False,False,,
2015-08-24 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.41,hidden,hidden,False,False,,
2015-08-25 07:00:00,286.55,286.55,286.55,286.55,0.0,BTCUSDT,,2.0,-2.0,286.55,286.55,286.55,286.55,,0.0,-99.41,hidden,hidden,False,False,,
